"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-08-12","4.92",",,W"," 1800",",,X"," 1847",",,W","0.00",",,0,2400",,,,,,,"85",",,0","57",",,0",,,"  320",",,X","  320",",,X","13.0",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-08-13","4.92",",,W"," 1658",",,X"," 1455",",,W","0.00",",,0,2400",,,,,,,"92",",,0","60",",,0",,,"  320",",,X","  300",",,X","16.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-08-14","6.04",",,W"," 1628",",,X"," 1635",",,W","0.00",",,0,2400",,,,,,,"86",",,0","59",",,0",,,"  320",",,X","  310",",,X","15.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-08-15","5.14",",,W"," 1732",",,X"," 1612",",,W","0.00",",,0,2400",,,,,,,"88",",,0","60",",,0",,,"  320",",,X","  340",",,X","13.0",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-08-16","5.82",",,W"," 1659",",,X"," 1459",",,W","0.00",",,0,2400",,,,,,,"80",",,0","60",",,0",,,"  300",",,X","  320",",,X","15.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-08-17","7.38",",,W"," 1547",",,X"," 1546",",,W","0.00",",,0,2400",,,,,,,"80",",,0","58",",,0",,,"  330",",,X","  330",",,X","17.9",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-08-18","8.05",",,W"," 1735",",,X"," 1816",",,W","0.00",",,0,2400",,,,,,,"75",",,0","61",",,0",,,"  320",",,X","  340",",,X","17.0",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-08-19","7.16",",,W"," 1556",",,X"," 1611",",,W","0.00",",,0,2400",,,,,,,"77",",,0","59",",,0",,,"  340",",,X","  350",",,X","21.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-08-20","7.83",",,W"," 1532",",,X"," 1726",",,W","0.00",",,0,2400",,,,,,,"82",",,0","61",",,0",,,"  330",",,X","  360",",,X","21.0",",,X","25.9",",,X","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,"    1",",,X",,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-08-21","7.83",",,W"," 1635",",,X"," 1230",",,W","0.00",",,0,2400",,,,,,,"80",",,0","62",",,0",,,"  340",",,X","  340",",,X","21.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-08-22","5.82",",,W"," 1651",",,X"," 1819",",,W","0.00",",,0,2400",,,,,,,"82",",,0","58",",,0",,,"  320",",,X","  330",",,X","17.9",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-08-23","7.83",",,W"," 1810",",,X"," 1809",",,W","0.00",",,0,2400",,,,,,,"82",",,0","57",",,0",,,"  320",",,X","  340",",,X","15.0",",,X","23.0",",,X",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-08-24","5.37",",,W"," 1611",",,X"," 0711",",,W","0.00",",,0,2400",,,,,,,"86",",,0","60",",,0",,,"  330",",,X","  330",",,X","17.0",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-08-25","7.61",",,W"," 1534",",,X"," 1605",",,W","0.00",",,0,2400",,,,,,,"83",",,0","59",",,0",,,"  340",",,X","  360",",,X","21.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-08-26","5.59",",,W"," 1842",",,X"," 1842",",,W","0.00",",,0,2400",,,,,,,"87",",,0","57",",,0",,,"  330",",,X","  330",",,X","19.9",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-08-27","5.14",",,W"," 1642",",,X"," 1642",",,W","0.00",",,0,2400",,,,,,,"95",",,0","60",",,0",,,"  340",",,X","  330",",,X","17.9",",,X","21.9",",,X",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-08-28","4.92",",,W"," 1657",",,X"," 1753",",,W","0.00",",,0,2400",,,,,,,"101",",,0","65",",,0",,,"  310",",,X","  310",",,X","15.0",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-08-29","5.37",",,W"," 1638",",,X"," 1638",",,W","0.00",",,0,2400",,,,,,,"98",",,0","63",",,0",,,"  310",",,X","  310",",,X","17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-08-30","6.26",",,W"," 1510",",,X"," 1356",",,W","0.00",",,0,2400",,,,,,,"81",",,0","59",",,0",,,"  330",",,X","  310",",,X","16.1",",,X","21.0",",,X",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-08-31","6.49",",,W"," 1601",",,X"," 1457",",,W","0.00",",,0,2400",,,,,,,"78",",,0","55",",,0",,,"  330",",,X","  360",",,X","19.9",",,X","29.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-01","6.49",",,W"," 1705",",,X"," 1712",",,W","0.00",",,0,2400",,,,,,,"87",",,0","55",",,0",,,"  330",",,X","  320",",,X","19.9",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-02","4.25",",,W"," 1618",",,X"," 1617",",,W","0.00",",,0,2400",,,,,,,"93",",,0","56",",,0",,,"  330",",,X","  330",",,X","19.9",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-03","4.25",",,W"," 1623",",,X"," 1623",",,W","0.00",",,0,2400",,,,,,,"96",",,0","59",",,0",,,"  330",",,X","  320",",,X","17.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-04","4.47",",,W"," 1616",",,X"," 1725",",,W","0.00",",,0,2400",,,,,,,"99",",,0","62",",,0",,,"  320",",,X","  320",",,X","16.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-05","4.92",",,W"," 1723",",,X"," 1718",",,W","0.00",",,0,2400",,,,,,,"99",",,0","64",",,0",,,"  340",",,X","  330",",,X","17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-06","4.25",",,W"," 1542",",,X"," 1541",",,W","0.00",",,0,2400",,,,,,,"96",",,0","63",",,0",,,"  310",",,X","  310",",,X","15.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-07","5.82",",,W"," 1427",",,X"," 1432",",,W","0.00",",,0,2400",,,,,,,"85",",,0","58",",,0",,,"  310",",,X","  300",",,X","16.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-08","6.04",",,W"," 1728",",,X"," 1727",",,W","0.00",",,0,2400",,,,,,,"80",",,0","57",",,0",,,"  330",",,X","  350",",,X","15.0",",,X","19.9",",,X","    1",",,W",,,,,,,,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-09","7.61",",,W"," 1707",",,X"," 1708",",,W","0.00",",,0,2400",,,,,,,"79",",,0","58",",,0",,,"  350",",,X","   10",",,X","16.1",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-10","7.38",",,W"," 1633",",,X"," 1601",",,W","0.00",",,0,2400",,,,,,,"79",",,0","58",",,0",,,"  320",",,X","  320",",,X","17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-11","5.59",",,W"," 1741",",,X"," 1740",",,W","0.00",",,0,2400",,,,,,,"79",",,0","58",",,0",,,"  320",",,X","  320",",,X","15.0",",,X","17.0",",,X","    1",",,W",,,,,,,,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-12","6.26",",,W"," 1821",",,X"," 1825",",,W","0.00",",,0,2400",,,,,,,"74",",,0","57",",,0",,,"  320",",,X","  350",",,X","15.0",",,X","19.9",",,X","    1",",,W",,,,,,,,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-13","5.82",",,W"," 1744",",,X"," 1748",",,W","0.00",",,0,2400",,,,,,,"75",",,0","57",",,0",,,"  310",",,X","  320",",,X","15.0",",,X","17.0",",,X",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-14","5.82",",,W"," 1833",",,X"," 1832",",,W","0.00",",,0,2400",,,,,,,"75",",,0","57",",,0",,,"  310",",,X","  320",",,X","14.1",",,X","17.0",",,X",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-15","5.82",",,W"," 1836",",,X"," 1803",",,W","0.00",",,0,2400",,,,,,,"76",",,0","57",",,0",,,"  320",",,X","  330",",,X","15.0",",,X","17.9",",,X","    1",",,W",,,,,,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-16","6.26",",,W"," 1915",",,X"," 1347",",,W","0.00",",,0,2400",,,,,,,"72",",,0","57",",,0",,,"  330",",,X","  340",",,X","15.0",",,X","19.9",",,X","    1",",,W",,,,,,,,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-17","6.49",",,W"," 1636",",,X"," 1637",",,W","0.00",",,0,2400",,,,,,,"73",",,0","55",",,0",,,"  330",",,X","  340",",,X","19.9",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-18","5.82",",,W"," 1757",",,X"," 1755",",,W","0.00",",,0,2400",,,,,,,"72",",,0","50",",,0",,,"  330",",,X","  320",",,X","17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-19","7.16",",,W"," 1642",",,X"," 1651",",,W","0.00",",,0,2400",,,,,,,"79",",,0","50",",,0",,,"  330",",,X","  340",",,X","19.9",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-20","7.61",",,W"," 1601",",,X"," 1549",",,W","0.00","T,,0,2400",,,,,,,"73",",,0","59",",,0",,,"  330",",,X","  350",",,X","21.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-21","4.47",",,W"," 1623",",,X"," 1625",",,W","0.00",",,0,2400",,,,,,,"74",",,0","56",",,0",,,"  330",",,X","  340",",,X","21.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-22","5.14",",,W"," 1644",",,X"," 1617",",,W","0.00",",,0,2400",,,,,,,"83",",,0","52",",,0",,,"  340",",,X","  350",",,X","17.0",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-23","3.80",",,W"," 1603",",,X"," 1603",",,W","0.00",",,0,2400",,,,,,,"90",",,0","54",",,0",,,"  330",",,X","  330",",,X","16.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-24","4.25",",,W"," 1538",",,X"," 1618",",,W","0.00",",,0,2400",,,,,,,"86",",,0","56",",,0",,,"  330",",,X","  350",",,X","14.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-25","4.03",",,W"," 1714",",,X"," 1254",",,W","0.00",",,0,2400",,,,,,,"88",",,0","58",",,0",,,"  310",",,X","  360",",,X","14.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-26","4.47",",,W"," 1403",",,X"," 1355",",,W","0.00",",,0,2400",,,,,,,"85",",,0","61",",,0",,,"  320",",,X","  330",",,X","15.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-27","2.91",",,W"," 1633",",,X"," 1638",",,W","0.00",",,0,2400",,,,,,,"88",",,0","59",",,0",,,"  330",",,X","  330",",,X","13.0",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-28","4.92",",,W"," 1514",",,X"," 1522",",,W","0.00",",,0,2400",,,,,,,"80",",,0","58",",,0",,,"  310",",,X","  330",",,X","15.0",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-29","5.14",",,W"," 1704",",,X"," 1741",",,W","0.00",",,0,2400",,,,,,,"74",",,0","59",",,0",,,"  330",",,X","  340",",,X","17.0",",,X","21.0",",,X",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-09-30","3.13",",,W"," 1752",",,X"," 1800",",,W","0.00",",,0,2400",,,,,,,"80",",,0","56",",,0",,,"  320",",,X","  310",",,X","13.0",",,X","14.1",",,X",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-01","4.25",",,W"," 1404",",,X"," 1339",",,W","0.00",",,0,2400",,,,,,,"85",",,0","58",",,0",,,"  320",",,X","  340",",,X","19.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-02","6.04",",,W"," 1541",",,X"," 1539",",,W","0.00",",,0,2400",,,,,,,"78",",,0","62",",,0",,,"  320",",,X","  330",",,X","17.0",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-03","5.37",",,W"," 2031",",,X"," 2031",",,W","0.00",",,0,2400",,,,,,,"75",",,0","58",",,0",,,"  190",",,X","  190",",,X","17.9",",,X","21.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-04","6.93",",,W"," 1513",",,X"," 1244",",,W","0.13",",,0,2400",,,,,,,"69",",,0","57",",,0",,,"  330",",,X","  340",",,X","17.9",",,X","23.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-05","5.14",",,W"," 1502",",,X"," 1501",",,W","0.00",",,0,2400",,,,,,,"73",",,0","51",",,0",,,"  340",",,X","  340",",,X","15.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-06","5.37",",,W"," 1703",",,X"," 1701",",,W","0.00",",,0,2400",,,,,,,"80",",,0","59",",,0",,,"  320",",,X","  330",",,X","19.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-07","4.70",",,W"," 1702",",,X"," 1701",",,W","0.00",",,0,2400",,,,,,,"83",",,0","59",",,0",,,"  330",",,X","  330",",,X","17.0",",,X","21.0",",,X","    1",",,W",,,,,,,,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-08","4.92",",,W"," 1544",",,X"," 1534",",,W","0.00",",,0,2400",,,,,,,"83",",,0","55",",,0",,,"  330",",,X","  360",",,X","19.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-09","8.50",",,W"," 1808",",,X"," 1620",",,W","0.00",",,0,2400",,,,,,,"74",",,0","51",",,0",,,"  330",",,X","  330",",,X","19.9",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-10","12.30",",,W"," 1349",",,X"," 1344",",,W","0.00",",,0,2400",,,,,,,"66",",,0","48",",,0",,,"  300",",,X","  300",",,X","25.9",",,X","33.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-11","12.08",",,W"," 1344",",,X"," 1258",",,W","0.00",",,0,2400",,,,,,,"68",",,0","51",",,0",,,"  320",",,X","  330",",,X","23.9",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-12","6.93",",,W"," 1009",",,X"," 1009",",,W","0.00",",,0,2400",,,,,,,"72",",,0","45",",,0",,,"  340",",,X","  350",",,X","17.9",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-13","5.59",",,W"," 1143",",,X"," 1816",",,W","0.00",",,0,2400",,,,,,,"80",",,0","45",",,0",,,"  350",",,X","   10",",,X","16.1",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-14","3.80",",,W"," 1825",",,X"," 1825",",,W","0.00",",,0,2400",,,,,,,"83",",,0","50",",,0",,,"  340",",,X","  330",",,X","14.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-15","3.36",",,W"," 1723",",,X"," 1722",",,W","0.00",",,0,2400",,,,,,,"83",",,0","50",",,0",,,"  330",",,X","  330",",,X","15.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-16","2.91",",,W"," 1426",",,X"," 1407",",,W","0.00",",,0,2400",,,,,,,"87",",,0","51",",,0",,,"  340",",,X","  320",",,X","12.1",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-17","3.13",",,W"," 1528",",,X"," 1534",",,W","0.00",",,0,2400",,,,,,,"85",",,0","55",",,0",,,"  320",",,X","  320",",,X","13.0",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-18","6.26",",,W"," 1542",",,X"," 1536",",,W","0.00",",,0,2400",,,,,,,"73",",,0","53",",,0",,,"  320",",,X","  330",",,X","15.0",",,X","17.9",",,X","    1",",,W",,,,,,,,,"    1",",,0","    1",",,W",,,,,"    1",",,X",,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-19","4.92",",,W"," 1538",",,X"," 1538",",,W","0.00",",,0,2400",,,,,,,"68",",,0","52",",,0",,,"  320",",,X","  320",",,X","17.9",",,X","21.0",",,X","    1",",,W",,,,,,,,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-20","4.25",",,W"," 1422",",,X"," 1531",",,W","0.00",",,0,2400",,,,,,,"69",",,0","53",",,0",,,"  330",",,X","  300",",,X","17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-21","3.13",",,W"," 1227",",,X"," 1219",",,W","0.00",",,0,2400",,,,,,,"80",",,0","49",",,0",,,"  330",",,X","  350",",,X","14.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-22","3.13",",,W"," 1650",",,X"," 1604",",,W","0.00",",,0,2400",,,,,,,"87",",,0","52",",,0",,,"  290",",,X","  340",",,X","8.1",",,X","13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-23","2.24",",,W"," 1603",",,X"," 1602",",,W","0.00",",,0,2400",,,,,,,"86",",,0","52",",,0",,,"  330",",,X","  330",",,X","13.0",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-24","1.79",",,W"," 1519",",,X"," 1500",",,W","0.00",",,0,2400",,,,,,,"85",",,0","52",",,0",,,"  330",",,X","  330",",,X","8.9",",,X","13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-25","2.68",",,W"," 1456",",,X"," 1348",",,W","0.00",",,0,2400",,,,,,,"84",",,0","51",",,0",,,"  320",",,X","  360",",,X","10.1",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-26","3.58",",,W"," 1558",",,X"," 1530",",,W","0.00",",,0,2400",,,,,,,"78",",,0","52",",,0",,,"  320",",,X","  340",",,X","10.1",",,X","14.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-27","3.80",",,W"," 1602",",,X"," 1216",",,W","0.00",",,0,2400",,,,,,,"68",",,0","54",",,0",,,"  340",",,X","  360",",,X","12.1",",,X","15.0",",,X","    1",",,W",,,,,,,,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-28","2.68",",,W"," 1431",",,X"," 1056",",,W","0.00",",,0,2400",,,,,,,"73",",,0","51",",,0",,,"  320",",,X","   90",",,X","10.1",",,X","19.9",",,X","    1",",,W",,,,,,,,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-29","1.79",",,W"," 1411",",,X"," 1411",",,W","0.00",",,0,2400",,,,,,,"74",",,0","48",",,0",,,"  340",",,X","  360",",,X","10.1",",,X","13.0",",,X","    1",",,W",,,,,,,,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","37.35938","-121.92444","15.0","2008-10-30","7.61",",,W"," 1302",",,X"," 1842",",,W","0.03",",,0,2400",,,,,,,"66",",,0","52",",,0",,,"  200",",,X","  220",",,X","25.9",",,X","32.0",",,X","    1",",,W",,,,,,,"    1",",,0","    1",",,0","    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
